TOQ|Tocopilla|CL|-22.083333|-70.200000
ZOS|Osorno|CL|-40.600000|-73.033333
CCP|Concepcion|CL|-36.790000|-73.084444
IQQ|Iquique|CL|-20.233333|-70.150000
ANF|Antofagasta|CL|-23.439444|-70.442778
SMB|Cerro Sombrero|CL|-52.666667|-69.266667
ARI|Arica|CL|-18.500000|-70.316667
WCH|Chaiten|CL|-42.933333|-72.716667
CPO|Copiapo|CL|27.366667|-70.350000
CNR|Chanaral|CL|-26.316667|-70.616667
CCH|Chile Chico|CL|-46.550000|-71.700000
YAI|Chillan|CL|-36.566667|-72.033333
LGR|Cochrane|CL|-47.333333|-72.000000
COW|Coquimbo|CL|-33.450000|-57.733333
CJC|Calama|CL|-22.483333|-68.916667
ESR|El Salvador|CL|-26.300000|-69.766667
FRT|Frutillar|CL|-19.416667|-65.366667
FFU|Futaleufu|CL|-43.183333|-71.816667
WCA|Castro|CL|-42.500000|-73.750000
LSC|La Serena|CL|-29.466667|-71.933333
LSQ|Los Angeles|CL|-37.416667|-72.350000
ULC|Santiago|CL|19.333333|-72.200000
ZCO|Temuco|CL|-38.766944|-72.637222
IPC|Easter Island|CL|-27.164722|-109.416667
OVL|Ovalle|CL|-30.400000|-71.200000
ZAL|Valdivia|CL|-39.766667|-73.233333
WPR|Porvenir|CL|-53.333333|-70.341667
PUQ|Punta Arenas|CL|-53.100000|-70.883333
ZPC|Pucon|CL|-39.283333|-71.933333
WPA|Puerto Aisen|CL|-45.416667|-72.700000
PUX|Puerto Varas|CL|-33.966667|-70.816667
WPU|Puerto Williams|CL|-54.916667|-67.633333
TLX|Talca|CL|12.233333|38.533333
TTC|Taltal|CL|-25.400000|-70.483333
GXQ|Coyhaique|CL|-45.500000|-72.516667
PNT|Puerto Natales|CL|-51.683333|-72.516667
BBA|Balmaceda|CL|-45.916667|-71.700000
PMC|Puerto Montt|CL|-41.483333|-72.850000
VLR|Vallenar|CL|-28.600000|-70.766667
VAP|Valparaiso|CL|-33.050000|-71.416667
ZIC|Victoria|CL|-38.216667|-72.333333
KNA|Vina del Mar|CL|-33.008056|-71.519722
AKU|Aksu|CN|38.666667|75.666667
AAT|Altay|CN|43.933333|89.500000
AVA|An Shun|CN|33.216667|120.950000
AKA|Ankang|CN|32.500000|109.008333
AQG|Anqing|CN|30.516667|117.033333
AOG|Anshan|CN|41.166667|123.033333
AYN|Anyang|CN|36.100000|114.350000
BPX|Bangda|CN|30.539722|97.108889
BSD|Baoshan|CN|25.150000|99.150000
BAV|Baotou|CN|40.666667|109.983333
BHY|Beihai|CN|21.483333|109.083333
PEK|Beijing|CN|40.063333|116.584444
BFU|Bengbu|CN|32.940833|117.360833
CGQ|Changchun|CN|43.916667|125.333333
CGD|Changde|CN|29.033333|111.683333
CNI|Changhai|CN|39.266667|122.516667
CSX|Changsha|CN|28.071111|112.958333
CIH|Changzhi|CN|36.183333|113.133333
CZX|Changzhou|CN|31.700000|119.966667
WUZ|Wuzhou|CN|23.500000|111.333333
CHG|Chaoyang|CN|41.601667|120.405000
CIF|Chifeng|CN|42.333333|119.008333
CKG|Chongqing|CN|29.719167|106.641667
SJW|Shijiazhuang|CN|38.050000|114.466667
DLU|Dali City|CN|25.566667|100.233333
DLC|Dalian|CN|38.965556|121.538611
DDG|Dandong|CN|40.200000|124.250000
DAX|Daxian|CN|31.300000|107.500000
DYG|Dayong|CN|29.133333|110.483333
DZU|Dazu|CN|29.700000|105.800000
DIG|Diqing|CN|26.125556|109.307500
DGM|Dongguan|CN|27.066667|105.200000
DSN|Dongsheng|CN|39.850000|110.033333
DOY|Dongying|CN|37.454444|118.471944
DNH|Dunhuang|CN|40.200000|94.683333
XTA|Tianjin|CN|39.142222|117.176667
ENH|Enshi|CN|30.283333|109.316667
SYX|Sanya|CN|18.302778|109.412222
FUG|Fuyang|CN|32.866667|115.700000
FYN|Fuyun|CN|45.000000|90.008333
FOC|Fuzhou|CN|26.100000|119.283333
KOW|Ganzhou|CN|25.900000|114.916667
JHG|Jinghong|CN|22.016667|100.800000
GOQ|Golmud|CN|34.633333|98.866667
LXA|Gonggar|CN|29.293056|90.900278
GYS|Guang Yuan|CN|32.052500|115.003333
GHN|Guanghan|CN|30.466667|106.650000
LHK|Guanghua|CN|32.266667|111.633333
KWL|Guilin|CN|25.218056|110.039167
KWE|Guiyang|CN|26.666667|107.016667
HAK|Haikou|CN|19.983333|110.033333
HLD|Hailar|CN|49.200000|119.700000
HMI|Hami|CN|42.483333|93.505556
HGH|Hangzhou|CN|30.300000|120.283333
HZG|Hanzhong|CN|32.983333|107.183333
HRB|Harbin|CN|46.016667|126.583333
ZMY|Huangpu|CN|30.550000|116.433333
HEK|Heihe|CN|50.250000|127.300000
HNY|Hengyang|CN|26.905278|112.627778
HET|Hohhot|CN|40.833333|111.616667
SHA|Shanghai|CN|31.200000|121.341111
HTN|Hotan|CN|40.500000|78.500000
HHA|Changsha|CN|28.189167|113.219722
HYN|Huangyan|CN|28.416667|122.366667
HUZ|Huizhou|CN|23.083333|114.400000
ZTI|Humen|CN|22.826667|113.671667
JMU|Jiamusi|CN|46.833333|130.350000
ZBD|Jiang Men|CN|28.739167|118.622778
JGN|Jiayuguan|CN|39.750000|98.250000
JIL|Jilin|CN|43.866667|126.650000
TNA|Jinan|CN|36.750000|116.966667
JDZ|Jingdezhen|CN|29.266667|117.183333
JNG|Jining|CN|41.027500|113.105833
JJN|Jinjiang|CN|24.900000|118.583333
JNZ|Jinzhou|CN|39.100000|121.716667
JZH|Song Pan|CN|32.836944|103.681944
CHW|Jiuquan|CN|39.766667|98.483333
JIU|Jiujiang|CN|29.733333|115.983333
KRY|Karamay|CN|45.616667|84.883333
KHG|Kashi|CN|39.666667|76.016667
KRL|Korla|CN|41.733333|86.150000
KMG|Kunming|CN|24.992500|102.743611
KCA|Kuqa|CN|41.566667|82.733333
LHW|Lanzhou|CN|36.016667|103.750000
LZD|Lanzhou|CN|36.016667|103.683333
LCX|Longyan|CN|23.866667|109.250000
LIA|Liangping|CN|30.816667|107.700000
ZIY|Lianhuashan|CN|23.216667|113.433333
LYG|Lianyungang|CN|34.550000|119.250000
LJG|Lijiang City|CN|23.584722|102.009722
LNJ|Lincang|CN|23.900000|100.033333
LLF|LingLing|CN|26.233333|111.616667
LXI|Linxi|CN|25.950000|109.616667
LYI|Linyi|CN|35.063056|118.342778
HZH|Liping City|CN|32.783333|106.666667
NGB|Ningbo|CN|29.826667|121.461944
LZH|Liuzhou|CN|24.366667|109.533333
NKG|Nanking/nanjing|CN|31.741944|118.861944
LYA|Luoyang|CN|34.683333|112.466667
LUZ|Lushan|CN|29.633333|115.950000
LZO|Luzhou|CN|28.883333|105.350000
LUM|Luxi|CN|24.483333|98.516667
NZH|Manzhouli|CN|49.600000|117.433333
MXZ|Meixian|CN|24.350000|116.133333
MIG|Mian Yang|CN|31.483333|104.733333
MDG|Mudanjiang|CN|44.600000|129.500000
KHN|Nanchang|CN|28.633333|115.800000
NAO|Nanchong|CN|30.800000|106.066667
ZEF|Nanhai|CN|39.966667|119.783333
NNG|Nanning|CN|22.783333|108.000000
NTG|Nantong|CN|9.550000|-0.733333
NNY|Nanyang|CN|33.000000|112.533333
NAY|Beijing|CN|40.250000|116.500000
CAN|Guangzhou|CN|23.392500|113.298889
ZAX|Pan Yu|CN|25.083333|119.050000
PNJ|Peng Lai|CN|42.446389|119.573611
XTF|Tianjin|CN|39.142222|117.176667
PVG|Shanghai|CN|31.143333|121.805278
IQM|Qiemo|CN|38.133333|85.533333
TAO|Qingdao|CN|36.100000|120.316667
IQN|Qingyang|CN|36.100000|107.783333
SHP|Qinhuangdao|CN|45.016667|119.750000
NDG|Qiqihar|CN|47.516667|112.133333
RUG|Rugao|CN|32.388333|120.555278
HFE|Luogang|CN|31.950000|117.283333
SHF|Shanhaiguan|CN|39.983333|119.750000
SXJ|Shanshan|CN|42.816667|90.233333
SWA|Shantou|CN|23.383333|116.683333
HSC|Shaoguan|CN|24.833333|113.616667
SHS|Shashi|CN|30.316667|112.233333
ZCU|She Kou|CN|22.466667|114.433333
ZYK|Shekou|CN|30.700000|114.350000
SHE|Shenyang|CN|41.871667|123.433333
SZX|Shenzhen|CN|22.550000|113.916667
CTU|Chengdu|CN|30.578611|103.947222
ZAS|Shunde|CN|22.840833|113.245278
SYM|Simao|CN|22.833333|101.000000
SZV|Suzhou|CN|39.766667|98.566667
TCG|Tacheng|CN|27.600000|99.466667
ZCA|Tai Shan|CN|36.500000|117.333333
TYN|Taiyuan|CN|37.858056|112.580833
WUH|Wuhan|CN|30.783889|114.208056
TSN|Tianjin|CN|39.142222|117.176667
TNH|Tonghua|CN|41.676944|125.753056
TGO|Tongliao|CN|43.612500|122.265278
TEN|Tongren|CN|35.508889|102.010833
TXN|Tunxi|CN|29.711389|118.312500
HLH|Ulanhot|CN|46.083333|122.083333
URC|Urumqi|CN|43.933333|87.733333
WXN|Wanxian|CN|30.900000|108.466667
WEF|Weifang|CN|36.710000|119.101944
WEH|Weihai|CN|32.437500|121.270833
WNZ|Wenzhou|CN|28.000000|121.666667
WHU|Wuhu|CN|-2.533333|24.966667
WUX|Wuxi|CN|31.494444|120.429444
XMN|Xiamen|CN|24.466667|118.116667
XFN|Xiangfan|CN|32.050000|112.016667
XIY|Xi An|CN|34.447222|108.751667
XIC|Xichang|CN|27.966667|102.216667
SIA|Xi An|CN|34.366667|108.700000
XIL|Xilinhot|CN|43.966667|116.066667
ZBZ|Xin Hui|CN|44.018333|114.955556
XEN|Xingcheng|CN|40.733333|118.616667
XIN|Xingning|CN|24.150000|115.750000
XNT|Xingtai|CN|37.071944|114.484444
ACX|Xingyi|CN|25.050000|104.983333
XNN|Xining|CN|36.549722|101.750000
XUZ|Xuzhou|CN|34.266667|117.183333
YNZ|Yancheng|CN|33.385556|120.125278
YNJ|Yanji|CN|42.882778|129.451389
YNT|Yantai|CN|37.401667|121.371667
YBP|Yibin|CN|28.816667|104.533333
YIH|Yichang|CN|30.700000|111.183333
YLN|Yilan|CN|46.316667|129.566667
INC|Yinchuan|CN|38.366667|106.366667
YIN|Yining|CN|43.916667|81.233333
YIW|Yiwu|CN|29.266667|120.050000
YUA|Yuanmou|CN|25.650000|101.916667
UYN|Yulin|CN|38.333333|109.483333
YCU|Yun Cheng|CH|35.183333|111.050000
ZHA|Zhanjiang|CN|21.266667|110.466667
ZAT|Zhaotong|CN|27.316667|103.800000
CGO|Zhengzhou|CN|34.750000|113.416667
ZGC|Lanzhou|CN|36.016667|103.716667
ZGN|Zhongshan|CN|22.516667|113.366667
HSN|Zhoushan|CN|29.935000|122.359167
ZYI|Zunyi|CN|27.666667|106.833333
CCK|Cocos Islands|CC|-12.183333|96.833333
ACD|Acandi|CO|8.500000|-73.633333
ARF|Acaricuara|CO|0.533333|-70.133333
ACL|Aguaclara|CO|4.750000|-73.000000
OCV|Ocana|CO|8.250000|-73.783333
SOX|Sogamoso|CO|5.683333|-72.950000
CLO|Cali|CO|3.457500|-76.496389
AFI|Amalfi|CO|6.916667|-75.066667
ADN|Andes|CO|5.666667|-75.883333
APO|Apartado|CO|7.033333|-77.200000
API|Apiay|CO|4.068889|-73.051944
ACR|Araracuara|CO|-0.383333|-72.300000
AUC|Arauca|CO|7.066667|-70.733333
ARQ|Arauquita|CO|7.036111|-71.440278
ARO|Arboletas|CO|8.866667|-76.433333
ACM|Arica|CO|-2.133333|-71.783333
AYC|Ayacucho|CO|8.600000|-73.616667
AYA|Ayapel|CO|8.300000|-75.150000
BHF|Bahia Cupica|CO|6.550000|-77.333333
BSC|Bahia Solano|CO|6.183333|-77.400000
MGN|Magangue|CO|9.266667|-74.883333
BAC|Barranca De Upia|CO|4.583333|-72.966667
NBB|Barrancominas|CO|3.333333|-70.333333
BUN|Buenaventura|CO|3.833333|-77.000000
CUC|Cucuta|CO|7.916667|-72.533333
CJD|Candilejas|CO|2.066667|-74.583333
PSO|Pasto|CO|1.466667|-77.250000
FLA|Florencia|CO|1.583333|-75.533333
CPB|Capurgana|CO|8.633333|-77.333333
CQT|Caquetania|CO|2.033333|-74.216667
CCO|Carimagua|CO|4.566667|-71.333333
SRS|San Marcos|CO|8.666667|-75.133333
CRC|Cartago|CO|4.766667|-75.933333
CUO|Caruru|CO|1.033333|-71.233333
PZA|Paz De Ariporo|CO|5.783333|-71.816667
CSR|Casuarito|CO|5.833333|-68.133333
CAQ|Caucasia|CO|7.600000|-75.250000
CPL|Chaparral|CO|3.700000|-75.750000
IGO|Chigorodo|CO|7.685000|-76.694722
IVO|Chivolo|CO|10.016667|-74.683333
CIM|Cimitarra|CO|6.483333|-74.033333
DZI|Codazzi|CO|9.600000|-73.450000
CZU|Corozal|CO|9.333333|-75.283333
CVE|Covenas|CO|9.400000|-75.733333
RAV|Cravo Norte|CO|6.316667|-70.183333
CUI|Currillo|CO|4.666667|-72.000000
BAQ|Barranquilla|CO|10.883333|-74.783333
EBG|El Bagre|CO|7.616667|-74.816667
ECR|El Charco|CO|2.500000|-78.008333
AXM|Armenia|CO|4.516667|-75.666667
ECO|El Encanto|CO|-1.616667|-73.233333
ELJ|El Recreo|CO|2.000000|-74.133333
EYP|El Yopal|CO|5.350000|-72.383333
BOG|Bogota|CO|4.703056|-74.138333
EOH|Medellín|CO|6.216667|-75.583333
ULQ|Tulua|CO|4.083333|-76.000000
GRA|Gamarra|CO|8.200000|-73.783333
LET|Leticia|CO|-4.200000|-69.933333
GGL|Gilgal|CO|8.333333|-77.083333
GIR|Girardot|CO|4.283333|-74.800000
TRB|Turbo|CO|8.000000|-76.583333
GCA|Guacamaya|CO|2.283333|-74.950000
GAA|Guamal|CO|9.150000|-74.233333
GPI|Guapi|CO|2.583333|-77.900000
GMC|Guerima|CO|3.633333|-71.166667
HTZ|Hato Corozal|CO|6.166667|-71.750000
HRR|Herrera|CO|3.216667|-75.850000
IBE|Ibague|CO|4.416667|-75.150000
ISD|Iscuande|CO|2.441667|-77.966667
MDE|Medellin|CO|6.167222|-75.590556
JUO|Jurado|CO|6.516667|-76.600000
LCR|La Chorrera|CO|-0.733333|-73.016667
TCO|Tumaco|CO|1.833333|-78.500000
NVA|Neiva|CO|2.933333|-75.283333
LPD|La Pedrera|CO|-1.300000|-69.716667
LPE|La Primavera|CO|3.733333|-76.216667
LAT|La Uribe|CO|4.750000|-74.050000
VVC|Villavicencio|CO|4.083333|-73.550000
LMC|Lamacarena|CO|3.316667|-73.900000
LGT|Las Gaviotas|CO|4.583333|-70.833333
LGZ|Leguizamo|CO|-0.183333|-74.750000
LMX|Lopez De Micay|CO|3.050000|-77.550000
LRI|Lorica|CO|9.033333|-75.700000
RVE|Saravena|CO|6.951944|-71.857222
NAD|Macanal|CO|2.566667|-67.583333
PPN|Popayan|CO|2.450000|-76.616667
MCJ|Maicao|CO|11.383333|-72.233333
COG|Condoto|CO|5.100000|-76.616667
MQU|Mariquita|CO|5.216667|-74.883333
PEI|Pereira|CO|4.800000|-75.750000
MND|Medina|CO|4.516667|-73.283333
MFS|Miraflores|CO|1.033333|-72.133333
MIX|Miriti|CO|-1.133333|-70.250000
MVP|Mitu|CO|1.133333|-70.050000
MMP|Mompos|CO|9.250000|-74.433333
MFB|Monfort|CO|0.633333|-69.750000
MTB|Monte Libano|CO|8.083333|-75.341667
MOY|Monterrey|CO|4.916667|-72.850000
MHF|Morichal|CO|1.750000|-69.916667
MQR|Mosquera|CO|2.666667|-78.341667
ULS|Mulatos|CO|8.650000|-76.750000
NAR|Nare|CO|6.200000|-74.616667
NCI|Necocli|CO|8.450000|-76.783333
NUH|Nunchia|CO|5.650000|-72.200000
NQU|Nuqui|CO|5.700000|-77.283333
ORC|Orocue|CO|4.792222|-71.356389
OTU|Otu|CO|6.983333|-74.716667
PAL|Palanquero|CO|5.483333|-74.650000
BGA|Bucaramanga|CO|7.100000|-73.150000
EUO|Paratebueno|CO|4.383333|-73.200000
PYN|Payan|CO|1.800000|-78.166667
PTX|Pitalito|CO|1.850000|-76.033333
PLA|Planadas|CO|3.300000|-75.700000
PLC|Planeta Rica|CO|8.400000|-75.600000
PLT|Plato|CO|9.800000|-74.783333
PRE|Pore|CO|5.733333|-71.983333
PVA|Providencia|CO|13.350000|-81.350000
PUU|Puerto Asis|CO|0.500000|-76.416667
PBE|Puerto Berrio|CO|6.483333|-74.483333
PYA|Puerto Boyaca|CO|5.750000|-74.400000
PCR|Puerto Carreno|CO|6.183333|-67.633333
PDA|Puerto Inirida|CO|4.016667|-67.716667
LQM|Puerto Leguizamo|CO|-0.300000|-74.583333
PCC|Puerto Rico|CO|1.916667|-75.166667
UIB|Quibdo|CO|5.683333|-76.633333
CTG|Cartagena|CO|10.450000|-75.516667
RCH|Riohacha|CO|11.533333|-72.933333
RON|Rondon|CO|6.300000|-71.083333
MTR|Monteria|CO|8.766667|-75.866667
SNT|Sabana De Torres|CO|7.666667|-73.008333
ADZ|San Andres Island|CO|12.583333|-81.700000
ELB|El Banco|CO|9.050000|-73.966667
SSD|San Felipe|CO|1.916667|-67.100000
SJE|San Jose Del Gua|CO|2.583333|-72.666667
SJR|San Juan D Ur|CO|8.766667|-76.533333
SJH|San Juan Del Cesar|CO|10.766667|-73.016667
IPI|Ipiales|CO|0.866667|-77.700000
SQE|San Luis De Pale|CO|5.400000|-71.700000
SJG|San Pedro Jagua|CO|4.650000|-73.333333
NPU|San Pedro Uraba|CO|4.672222|-76.727500
SVI|San Vicente|CO|2.150000|-74.766667
SQB|Santa Ana|CO|4.766667|-75.950000
SCA|Santa Catalina|CO|8.500000|-76.175000
SMC|Santa Maria|CO|8.166667|-77.050000
SSL|Santa Rosalia|CO|1.466667|-72.233333
MZL|Manizales|CO|5.083333|-75.666667
SRO|Santana Ramos|CO|2.216667|-75.250000
SMR|Santa Marta|CO|11.136111|-74.216667
SQF|Solano|CO|0.716667|-75.266667
SOH|Solita|CO|34.233333|-71.750000
TTM|Tablon De Tamara|CO|4.366667|-74.183333
TME|Tame|CO|6.052222|-73.333611
TCD|Tarapaca|CO|4.933333|-72.200000
TAU|Tauramena|CO|5.016667|-72.733333
TIB|Tibu|CO|8.648056|-72.739444
TBD|Timbiqui|CO|2.750000|-77.583333
TLU|Tolu|CO|9.500000|-75.533333
TDA|Trinidad|CO|5.416667|-71.666667
UNC|Unguia|CO|8.033333|-77.083333
URI|Uribe|CO|3.216667|-74.400000
URR|Urrao|CO|6.333333|-76.183333
VUP|Valledupar|CO|10.433333|-73.250000
EJA|Barrancabermeja|CO|7.016667|-73.766667
VGZ|Villagarzon|CO|1.066667|-76.716667
AYG|Yaguara|CO|1.544167|-73.933333
AYI|Yari|CO|-0.383333|-72.266667
VAB|Yavarate|CO|1.116667|-70.750000
AZT|Zapatoca|CO|6.816667|-73.283333
SFR|San Fernando|CO|9.083333|-74.333333
DZA|Dzaoudzi|KM|-12.800000|45.283333
YVA|Moroni|KM|-11.700000|43.233333
NWA|Moheli|KM|-12.283333|43.766667
AJN|Anjouan|KM|-12.133333|44.433333
HAH|Moroni|KM|-12.469167|43.274722
BTB|Betou|CG|3.050000|18.516667
BOE|Boundji|CG|-1.033333|15.383333
DJM|Djambala|CG|-2.533333|14.750000
EPN|Epena|CG|1.366667|17.483333
EWO|Ewo|CG|-0.883333|14.800000
GMM|Gamboma|CG|-1.933333|15.866667
ION|Impfondo|CG|1.616667|18.066667
KEE|Kelle|CG|-0.100000|14.550000
KNJ|Kindamba|CG|-3.733333|14.216667
LCO|Lague|CG|-1.800000|14.866667
LKC|Lekana|CG|-2.316667|14.600000
DIS|Loubomo|CG|-4.216667|12.500000
KMK|Makabana|CG|-3.483333|12.616667
MKJ|Makoua|CG|-0.033333|15.616667
BZV|Brazzaville|CG|-4.250000|15.250000
MSX|Mossendjo|CG|-2.950000|12.733333
MUY|Mouyondzi|CG|-3.983333|13.919444
NKY|Nkayi|CG|-2.933333|14.266667
OKG|Okoyo|CG|-1.466667|15.066667
OUE|Ouesso|CG|1.533333|16.050000
FTX|Owando|CG|-0.983333|16.008333
PNR|Pointe Noire|CG|-4.816111|11.886667
SIB|Sibiti|CG|-3.733333|13.400000
SOE|Souanke|CG|2.083333|14.050000
ANJ|Zanaga|CG|-2.850000|13.833333
BKY|Bukavu|CD|2.450000|28.833333
AIT|Aitutaki|CK|-18.850000|-159.750000
AIU|Atiu Island|CK|-20.033333|-158.100000
MGS|Mangaia Island|CK|-21.916667|-157.916667
MHX|Manihiki Island|CK|-10.366667|-161.000000
MUK|Mauke Island|CK|-20.133333|-157.350000
MOI|Mitiaro Island|CK|-19.816667|-157.716667
PYE|Penrhyn Island|CK|-9.016667|-158.033333
PZK|Puka Puka Is/Attol|CK|58.053056|26.237778
RAR|Rarotonga|CK|-21.200000|-159.800000
BCL|Barra Colorado|CR|10.783333|-83.583333
BAI|Buenos Aires|CR|9.163611|-83.330000
CSC|Canas|CR|10.416667|-85.116667
OTR|Coto 47|CR|8.566667|-82.933333
LIR|Liberia|CR|10.593333|-85.544444
FMG|Flamingo|CR|10.416667|-85.783333
FON|Fortuna|CR|18.800000|-72.900000
GLF|Golfito|CR|8.666667|-83.083333
NCT|Nicoya|CR|10.200000|-85.466667
SZC|Santa Cruz|CR|10.250000|-85.616667
GPL|Guapiles|CR|10.216667|-83.766667
SJO|San José|CR|9.993889|-84.208889
LCS|Las Canas|CR|10.416667|-85.133333
LIO|Limon|CR|10.083333|-82.966667
LSL|Los Chiles|CR|11.000000|-84.833333
NOB|Nosara Beach|CR|9.800000|-85.533333
PMZ|Palmar|CR|8.950000|-83.483333
PLD|Playa Samara|CR|10.250000|-85.416667
PJM|Puerto Jimenez|CR|8.550000|-83.316667
PBP|Punta Islita|CR|10.950000|-85.850000
JAP|Punta Renes|CR|10.950000|-85.850000
XQP|Pavones|CR|9.450000|-84.150000
RFR|Rio Frio|CR|10.333333|-83.883333
TOO|San Vito|CR|42.283333|13.283333
TNO|Tamarindo|CR|10.355833|-85.850278
TMU|Tambor|CR|9.733056|-85.016667
SYQ|San José|CR|9.956944|-84.139722
TTQ|Tortuquero|CR|9.100000|-83.650000
UPL|Upala|CR|10.783333|-85.033333
OGO|Abengourou|CI|6.733333|-3.483333
ABO|Aboisso|CI|5.466667|-3.200000
BDK|Bondoukou|CI|8.033333|-2.800000
BGG|Bongouanou|CI|6.650000|-4.200000
BRZ|Borotou|CI|8.733333|-7.500000
BYK|Bouake|CI|7.733333|-5.066667
BQO|Bouna|CI|9.254444|-3.031667
BXI|Boundiali|CI|9.516667|-6.483333
BUU|Buyo|CI|6.266667|-7.050000
DJO|Daloa|CI|6.416667|-6.466667
DNC|Danane|CI|7.262778|-8.159722
DIM|Dimbokro|CI|6.650000|-4.700000
DIV|Divo|CI|5.833333|-5.366667
ABJ|Abidjan|CI|5.250000|-3.933333
FEK|Ferkessedougou|CI|9.600000|-5.200000
GGN|Gagnoa|CI|6.133333|-5.933333
GGO|Guiglo|CI|6.550000|-7.483333
BBV|Bereby|CI|4.633333|-6.916667
KTC|Katiola|CI|8.133333|-5.100000
HGO|Korhogo|CI|9.416667|-5.616667
LKT|Lakota|CI|5.850000|-5.683333
MJC|Man|CI|7.383333|-7.533333
MOK|Mankono|CI|8.450000|-6.866667
KEO|Odienne|CI|9.550000|-7.566667
OFI|Ouango Fitini|CI|9.600000|-4.033333
SPY|San Pedro|CI|4.733333|-6.666667
ZSS|Sassandra|CI|4.933333|-6.133333
SEO|Seguela|CI|7.966667|-6.666667
TBX|Taabo|CI|6.233333|-5.133333
TXU|Tabou|CI|4.400000|-7.350000
TGX|Tingrela|CI|10.486944|-6.409722
TOZ|Touba|CI|9.300000|-6.916667
ASK|Yamoussoukro|CI|6.900000|-5.366667
ZUE|Zuenoula|CI|7.433333|-6.050000
BWK|Bol|HR|43.261944|16.655000
DBV|Dubrovnik|HR|42.561389|18.268333
LSZ|Mali Losinj|HR|44.950000|14.416667
OSI|Osijek|HR|45.446111|18.810278
ZAG|Zagreb|HR|45.733333|16.066667
PUY|Pula|HR|44.883333|13.916667
RJK|Rijeka|HR|45.333333|14.591667
SPU|Split|HR|43.533333|16.300000
ZAD|Zadar|HR|44.097778|15.356667
SNU|Santa Clara|CU|22.492222|-79.943611
SCU|Santiago|CU|19.966667|-75.866667
BCA|Baracoa|CU|20.250000|-74.350000
BYM|Bayamo|CU|20.283333|-76.500000
CCC|Cayo Coco|CU|22.513333|-78.510833
CYO|Cayo Largo Del Sur|CU|21.617500|-81.550833
CFG|Cienfuegos|CU|22.166667|-80.516667
HOG|Holguin|CU|20.500000|-76.233333
NBW|Guantanamo|CU|20.144444|-75.209167
CMW|Camaguey|CU|21.416667|-77.866667
HAV|Havana|CU|23.016667|-82.383333
VRA|Varadero|CU|23.133333|-81.300000
VRO|Matanzas|CU|23.036111|-81.573889
LCL|La Coloma|CU|22.283333|-83.616667
VTU|Las Tunas|CU|20.983333|-76.933333
GAO|Guantanamo|CU|20.084722|-75.158611
AVI|Ciego De Avila|CU|22.025000|-78.791389
MJG|Mayajigua|CU|22.216667|-79.050000
ICR|Nicaro|CU|20.983333|-75.975000
MOA|Moa|CU|20.500000|-74.883333
UPB|Havana|CU|23.131944|-82.364167
PST|Preston|CU|20.750000|-75.650000
UPA|Punta Alegre|CU|22.383333|-78.816667
UMA|Punta De Maisi|CU|20.250000|-74.150000
GER|Nueva Gerona|CU|21.916667|-82.750000
SNJ|San Julian|CU|22.085278|-84.150278
USS|Sancti Spiritus|CU|21.972222|-79.446944
MZO|Manzanillo|CU|21.583333|-77.083333
SZJ|Siguanea|CU|21.650000|-82.950000
TND|Trinidad|CU|20.700000|-76.516667
AKT|Akrotiri|CY|34.604167|32.958333
EPK|Episkopi|CY|34.666667|32.900000
ECN|Lefkosa|CY|35.150000|33.500000
GEC|Gecitkale|CY|35.237222|33.720278
PFO|Paphos|CY|34.718056|32.485833
LCA|Larnaca|CY|34.875000|33.624722
NIC|Nicosia|CY|35.150000|33.266667
ZBE|Zabreh|CZ|49.928333|18.071111
GTW|Zlin|CZ|49.000000|17.675000
KLV|Karlovy Vary|CZ|50.500000|12.841667
UHE|Uherske Hradiste|CZ|49.041667|17.450000
MKA|Marianske Lazne|CZ|49.983333|12.716667
OSR|Ostrava|CZ|49.696111|18.110833
OLO|Olomouc|CZ|49.416667|17.341667
PED|Pardubice|CZ|50.013333|15.738611
PRG|Prague|CZ|50.066667|14.433333
PRV|Prerov|CZ|49.425833|17.404722
BRQ|Brno|CZ|49.151389|16.694444
MNO|Manono|CD|-7.283333|27.433333
BDT|Gbadolite|CD|4.253333|20.975278
GOM|Goma|CD|-1.670833|29.238333
IKL|Ikela|CD|-1.200000|23.283333
INO|Inongo|CD|-1.966667|18.266667
FKI|Kisangani|CD|0.481667|25.338056
KWZ|Kolwezi|CD|-10.765833|25.505833
LJA|Lodja|DRC|-3.416667|23.450000
FBM|Lubumbashi|CD|-11.583333|27.516667
FIH|Kinshasa|CD|-4.385833|15.444444
TSH|Tshikapa|CD|-6.438333|20.794722
FDU|Bandundu|ZR|-3.311389|17.381667
AAL|Aalborg|DK|57.100000|9.850000
AAR|Aarhus|DK|56.307222|10.626111
ODE|Odense|DK|55.476667|10.330833
BLL|Billund|DK|55.733333|9.150000
RNN|Rønne|DK|55.066667|14.750000
EBJ|Esbjerg|DK|55.500000|8.483333
PQT|Qeqertaq|DK|71.283333|-51.750000
KRP|Karup|DK|56.300000|9.116667
CPH|Copenhagen|DK|55.618056|12.655833
QJV|Skagen Z7|DK|57.716667|10.533333
MRW|Maribo|DK|54.685833|11.435000
XJE|Vojens|DK|55.283333|9.300000
RKE|Copenhagen|DK|55.583333|12.133333
CNL|Sindal|DK|57.483333|10.216667
SQW|Skive|DK|56.550000|9.172778
SGD|Sonderborg|DK|54.950000|9.766667
